target_id	length	eff_length	est_counts	tpm
ENST00000559024	863	684	0	0
ENST00000560910	554	375	0	0
ENST00000560212	579	400	0	0
ENST00000561356	565	386	0	0
ENST00000518814	472	293	0	0
ENST00000261796	696	517	0	0
ENST00000505432	629	450	0	0
ENST00000328375	936	757	0	0
ENST00000229134	1075	896	0	0
ENST00000337975	3758	3579	0	0
ENST00000536947	5143	4964	0	0
ENST00000559131	548	369	0	0
ENST00000471683	844	665	0	0
ENST00000373824	1334	1155	2	93.3646
ENST00000263974	1359	1180	8.16421e-07	3.73049e-05
ENST00000495422	624	445	0	0
ENST00000329434	1069	890	0	0
ENST00000267273	1088	909	0	0
ENST00000610754	2835	2656	0	0
ENST00000616941	1820	1641	0	0
ENST00000614955	1546	1367	0	0
ENST00000619478	1103	924	0	0
ENST00000417689	3868	3689	1.37904	20.1559
ENST00000561697	918	739	0.723738	52.8046
ENST00000317091	3927	3748	2.54396e-05	0.000365969
ENST00000568470	3391	3212	0	0
ENST00000566182	891	712	0	0
ENST00000570032	739	560	0	0
ENST00000566359	500	321	0	0
ENST00000561843	454	275	0.897196	175.909
ENST00000564420	862	683	0	0
ENST00000567128	440	261	0	0
ENST00000568347	832	653	0	0
ENST00000563988	371	192	0	0
ENST00000468472	5640	5461	0	0
ENST00000513520	1004	825	0	0
ENST00000616331	1597	1418	0	0
ENST00000617630	1543	1364	0	0
ENST00000615782	1595	1416	0	0
ENST00000613158	1628	1449	0	0
ENST00000618583	1428	1249	0	0
ENST00000610824	1732	1553	0	0
ENST00000611473	1566	1387	0	0
ENST00000615655	1880	1701	0	0
ENST00000622287	1883	1704	0	0
ENST00000626472	1400	1221	0	0
ENST00000591607	848	669	1	80.595
ENST00000591747	576	397	0	0
ENST00000270257	1657	1478	0	0
ENST00000592351	429	250	0	0
ENST00000391951	716	537	1	100.406
ENST00000353903	789	610	0	0
ENST00000294288	925	746	0	0
ENST00000545205	960	781	0	0
ENST00000323206	1973	1794	0	0
ENST00000396568	1962	1783	0	0
ENST00000529108	1433	1254	0	0
ENST00000398983	969	790	0	0
ENST00000275300	3348	3169	0	0
ENST00000532617	333	154	0	0
ENST00000530444	1037	858	0	0
ENST00000530287	547	368	0	0
ENST00000530735	2046	1867	0	0
ENST00000301896	843	664	0	0
ENST00000432175	838	659	0	0
ENST00000355209	4416	4237	9.60772	122.263
ENST00000337566	1330	1151	0.0179448	0.840614
ENST00000431534	1464	1285	0	0
ENST00000432789	1598	1419	0	0
ENST00000407461	802	623	0	0
ENST00000442616	553	374	0.146065	21.0576
ENST00000420561	517	338	0.228272	36.4142
ENST00000483837	1829	1650	0	0
ENST00000396504	4176	3997	3.80524e-07	5.13313e-06
ENST00000412851	1422	1243	0	0
ENST00000473355	1497	1318	0	0
ENST00000426845	1507	1328	0	0
ENST00000464086	1377	1198	0	0
ENST00000503362	4571	4392	17.6474	216.647
ENST00000507678	2655	2476	0	0
ENST00000513139	589	410	2.35259	309.383
ENST00000507001	478	299	0	0
ENST00000433301	556	377	0	0
ENST00000409246	2794	2615	0	0
ENST00000392672	1846	1667	0	0
ENST00000409300	2732	2553	0	0
ENST00000409425	2727	2548	0	0
ENST00000409778	1373	1194	0	0
ENST00000409461	463	284	0	0
ENST00000358071	2843	2664	0	0
ENST00000447044	506	327	0	0
ENST00000233944	2326	2147	0	0
ENST00000529249	2222	2043	0	0
ENST00000470307	1199	1020	0	0
ENST00000490971	1619	1440	0	0
ENST00000430489	331	152	0	0
ENST00000439262	2301	2122	0	0
ENST00000360141	1858	1679	0	0
ENST00000392625	1163	984	0	0
ENST00000361933	382	203	0	0
ENST00000310828	631	452	0	0
ENST00000582319	1369	1190	0	0
ENST00000577511	1459	1280	0	0
ENST00000538433	609	430	0	0
ENST00000545381	1191	1012	0.443856	23.6481
ENST00000545334	2805	2626	0	0
ENST00000540114	2645	2466	0	0
ENST00000541633	574	395	0	0
ENST00000537927	5719	5540	0	0
ENST00000318304	6001	5822	0	0
ENST00000535047	875	696	0	0
ENST00000542629	3208	3029	7.05717e-06	0.000125622
ENST00000228425	5933	5754	14.5336	136.188
ENST00000535575	559	380	0	0
ENST00000542187	585	406	0	0
ENST00000534917	937	758	0	0
ENST00000537261	616	437	0	0
ENST00000619325	1565	1386	0	0
ENST00000540503	566	387	0.0225006	3.13486
ENST00000539326	973	794	0	0
ENST00000540256	424	245	0	0
ENST00000615723	769	590	0	0
ENST00000333870	1651	1472	0	0
ENST00000574034	1287	1108	0	0
ENST00000256637	7028	6849	0.213976	1.68451
ENST00000485149	442	263	0	0
ENST00000466471	521	342	0	0
ENST00000493736	583	404	0.558884	74.589
ENST00000482236	615	436	0	0
ENST00000483508	759	580	2	185.924
ENST00000495777	391	212	0	0
ENST00000471996	469	290	0	0
ENST00000538502	6993	6814	7.22714	57.1872
ENST00000619040	554	375	0	0
ENST00000618060	506	327	0	0
ENST00000268719	4237	4058	4.41207	58.6225
ENST00000376345	1391	1212	0	0
ENST00000459843	540	361	0	0
ENST00000481836	481	302	0	0
ENST00000579871	470	291	0	0
ENST00000344113	21777	21598	0	0
ENST00000341472	1132	953	0	0
ENST00000556725	672	493	0	0
ENST00000554584	20508	20329	0	0
ENST00000557005	5804	5625	0	0
ENST00000555002	11532	11353	0	0
ENST00000557060	3203	3024	0.353293	6.29924
ENST00000394768	11095	10916	0	0
ENST00000555323	389	210	0	0
ENST00000553308	557	378	0	0
ENST00000553455	674	495	0	0
ENST00000555612	6766	6587	0	0
ENST00000557024	998	819	0	0
ENST00000553289	5261	5082	0	0
ENST00000556342	572	393	0	0
ENST00000555241	665	486	0	0
ENST00000553801	536	357	0	0
ENST00000556906	574	395	0	0
ENST00000555022	3396	3217	0	0
ENST00000553806	945	766	0	0
ENST00000554805	3277	3098	0	0
ENST00000554997	711	532	0	0
ENST00000557307	526	347	0	0
ENST00000557084	689	510	0	0
ENST00000458046	2669	2490	0	0
ENST00000441438	3084	2905	0	0
ENST00000554928	1048	869	0	0
ENST00000358025	21842	21663	0	0
ENST00000357395	21555	21376	0	0
ENST00000623496	228	49.4247	0	0
ENST00000619320	897	718	0	0
ENST00000326019	2959	2780	0	0
ENST00000618046	2544	2365	0	0
ENST00000613517	819	640	0	0
ENST00000427424	906	727	0	0
ENST00000492196	2537	2358	3.38875	77.4873
ENST00000613058	2966	2787	0	0
ENST00000327928	1434	1255	0	0
ENST00000553027	4957	4778	0	0
ENST00000551094	517	338	0	0
ENST00000444214	630	451	0	0
ENST00000550765	1030	851	0	0
ENST00000546847	524	345	0	0
ENST00000551694	2661	2482	1.54257	33.5103
ENST00000256680	725	546	0	0
ENST00000552878	1052	873	0.457427	28.2515
ENST00000453172	959	780	0	0
ENST00000546671	873	694	0	0
ENST00000547789	482	303	0	0
ENST00000549084	517	338	0	0
ENST00000551807	508	329	0	0
ENST00000615453	2598	2419	3.4	75.784
ENST00000621455	2471	2292	0	0
ENST00000612053	2392	2213	0	0
ENST00000613888	2297	2118	0	0
ENST00000615811	1915	1736	0	0
ENST00000614984	2421	2242	0	0
ENST00000530267	2419	2240	0	0
ENST00000530535	2125	1946	1	27.7071
ENST00000528910	1209	1030	0	0
ENST00000529308	4216	4037	0	0
ENST00000530546	2986	2807	0	0
ENST00000526425	3770	3591	0	0
ENST00000530521	598	419	0	0
ENST00000296741	3936	3757	3.69451	53.0213
ENST00000510054	461	282	0	0
ENST00000512353	852	673	0	0
ENST00000505644	566	387	0	0
ENST00000380911	1215	1036	0	0
ENST00000631244	2401	2222	5.16144	125.245
ENST00000629502	1321	1142	0	0
ENST00000627852	476	297	1.16259	211.06
ENST00000627415	2455	2276	3.53668e-07	8.37833e-06
ENST00000628846	572	393	0	0
ENST00000625337	1234	1055	0	0
ENST00000628717	584	405	0	0
ENST00000629544	541	362	0	0
ENST00000628501	528	349	0	0
ENST00000631339	551	372	0	0
ENST00000631154	2371	2192	0	0
ENST00000618274	1534	1355	0	0
ENST00000610693	668	489	0	0
ENST00000487418	1809	1630	1.24333	41.1274
ENST00000479013	4251	4072	0	0
ENST00000558610	819	640	0	0
ENST00000473112	920	741	0	0
ENST00000484250	498	319	0.756674	127.895
ENST00000481262	999	820	0	0
ENST00000491554	1148	969	0	0
ENST00000497252	565	386	0	0
ENST00000560660	638	459	0	0
ENST00000497816	1543	1364	0	0
ENST00000559575	295	116	0	0
ENST00000466756	428	249	0	0
ENST00000629867	99	5.00576	0	0
ENST00000469423	574	395	0	0
ENST00000480851	323	144	0	0
ENST00000493218	554	375	0	0
ENST00000456935	3184	3005	0.14429	2.58897
ENST00000221363	3170	2991	3.56876	64.3332
ENST00000466794	3685	3506	3.50032	53.8307
ENST00000596591	340	161	0	0
ENST00000595880	597	418	0	0
ENST00000433513	560	381	0	0
ENST00000593686	537	358	0	0
ENST00000495617	732	553	0	0
ENST00000465830	574	395	0	0
ENST00000462144	582	403	0.097468	13.0404
ENST00000486847	535	356	0.202721	30.7031
ENST00000596512	556	377	0	0
ENST00000598876	551	372	0	0
ENST00000600281	583	404	0	0
ENST00000373359	2249	2070	0	0
ENST00000627186	129	6.9214	0	0
ENST00000334269	819	640	0	0
ENST00000376834	4130	3951	2	27.2934
ENST00000451153	715	536	0	0
ENST00000376830	1012	833	0	0
ENST00000611679	3542	3363	0	0
ENST00000611772	3573	3394	0	0
ENST00000619885	3507	3328	0	0
ENST00000622444	3504	3325	0	0
ENST00000615620	1205	1026	0.25	13.1379
ENST00000410009	1869	1690	0	0
ENST00000368789	611	432	0	0
ENST00000375549	1439	1260	0	0
ENST00000528182	754	575	0	0
ENST00000528048	905	726	2.61331	194.084
ENST00000528021	1071	892	0	0
ENST00000526592	861	682	0	0
ENST00000525291	790	611	1.38669	122.369
ENST00000530923	717	538	0	0
ENST00000534010	460	281	0	0
ENST00000614349	516	337	0	0
ENST00000269389	2235	2056	0	0
ENST00000580437	1030	851	0	0
ENST00000581864	787	608	0	0
ENST00000581691	841	662	0	0
ENST00000582563	637	458	0	0
ENST00000583093	556	377	0	0
ENST00000582290	583	404	0	0
ENST00000581954	561	382	0	0
ENST00000630910	54	3.56892	0	0
ENST00000379644	5236	5057	5.22417	55.7005
ENST00000517319	491	312	1	172.814
ENST00000520704	1451	1272	0	0
ENST00000522082	560	381	0	0
ENST00000524016	757	578	0	0
ENST00000521576	2332	2153	5.77583	144.645
ENST00000519000	721	542	0	0
ENST00000520678	705	526	0	0
ENST00000523989	1994	1815	0	0
ENST00000519705	1513	1334	0	0
ENST00000626267	69	3.93736	0	0
ENST00000347364	6714	6535	0	0
ENST00000399054	2663	2484	1	21.7062
ENST00000609375	882	703	0	0
ENST00000621727	995	816	0	0
ENST00000616221	794	615	0	0
ENST00000368787	613	434	0	0
ENST00000457089	1270	1091	13	642.47
ENST00000451335	807	628	0	0
ENST00000620322	1181	1002	0	0
ENST00000611721	826	647	0	0
ENST00000622393	1255	1076	0	0
ENST00000602491	1332	1153	0	0
ENST00000334600	1690	1511	0	0
ENST00000429566	1035	856	0	0
ENST00000623778	63	3.78007	0	0
ENST00000355938	598	419	0	0
ENST00000513347	2214	2035	1.14262	30.274
ENST00000503641	539	360	0	0
ENST00000514808	359	180	2.7581	826.174
ENST00000393366	614	435	0	0
ENST00000506855	468	289	0	0
ENST00000513781	759	580	0	0
ENST00000504591	401	222	0	0
ENST00000502964	679	500	0	0
ENST00000515060	433	254	1.09929	233.352
ENST00000614037	886	707	0.199174	15.1896
ENST00000333881	425	246	0	0
ENST00000617545	270	91.0003	0	0
ENST00000376285	2494	2315	0	0
ENST00000485946	1789	1610	0	0
ENST00000424527	447	268	0	0
ENST00000443601	418	239	0	0
ENST00000458283	669	490	0	0
ENST00000413170	397	218	0	0
ENST00000621936	1850	1671	0	0
ENST00000428969	602	423	0	0
ENST00000376286	2481	2302	0	0
ENST00000376279	2418	2239	0	0
ENST00000254227	1156	977	0	0
ENST00000619067	1161	982	0	0
ENST00000617304	1102	923	0	0
ENST00000612384	868	689	0	0
ENST00000616677	594	415	0	0
ENST00000333538	3884	3705	0	0
ENST00000498380	3653	3474	1	15.5205
ENST00000447516	566	387	0	0
ENST00000467723	3183	3004	0	0
ENST00000618959	3012	2833	0	0
ENST00000618502	3219	3040	0	0
ENST00000627998	564	385	0	0
ENST00000619254	2388	2209	0	0
ENST00000628119	730	551	0	0
ENST00000629072	1203	1024	0	0
ENST00000630489	1048	869	0	0
ENST00000630215	1436	1257	0	0
ENST00000625663	2406	2227	0	0
ENST00000630945	887	708	0	0
ENST00000629525	418	239	0	0
ENST00000625546	742	563	0	0
ENST00000630108	559	380	0	0
ENST00000631313	570	391	0	0
ENST00000627257	683	504	0	0
ENST00000619667	2748	2569	0	0
ENST00000628520	3054	2875	0	0
ENST00000620942	1555	1376	0	0
ENST00000630359	558	379	0	0
ENST00000626541	651	472	0	0
ENST00000628101	2787	2608	0	0
ENST00000631328	2358	2179	0	0
ENST00000618114	3264	3085	0	0
ENST00000368790	700	521	0	0
ENST00000616602	78	4.20281	0	0
ENST00000618595	2269	2090	0	0
ENST00000619439	2183	2004	0.25	6.72631
ENST00000376152	1865	1686	0	0
ENST00000613530	1600	1421	0	0
ENST00000488641	753	574	0	0
ENST00000494335	917	738	0	0
ENST00000425798	1154	975	2.43496	134.655
ENST00000450871	1605	1426	1.41843e-06	5.36319e-05
ENST00000462100	588	409	1.01977	134.435
ENST00000471639	1008	829	3.94762	256.753
ENST00000469883	1087	908	0	0
ENST00000437866	864	685	0	0
ENST00000337227	3861	3682	4.03728	59.1207
ENST00000493184	921	742	0	0
ENST00000491835	830	651	0.286184	23.7028
ENST00000622282	522	343	0	0
ENST00000468709	2402	2223	2.55077	61.8681
ENST00000482452	1606	1427	0	0
ENST00000478047	2694	2515	0	0
ENST00000370379	815	636	0	0
ENST00000466955	659	480	0.449225	50.4612
ENST00000466408	447	268	0	0
ENST00000496796	727	548	0	0
ENST00000473842	654	475	0	0
ENST00000354105	2633	2454	0	0
ENST00000611547	3352	3173	0	0
ENST00000323777	4094	3915	0	0
ENST00000617946	3079	2900	0	0
ENST00000405975	6114	5935	0	0
ENST00000407351	3678	3499	0	0
ENST00000405006	6310	6131	0	0
ENST00000398653	5900	5721	0	0
ENST00000467668	382	203	0	0
ENST00000485018	837	658	0	0
ENST00000486735	564	385	0	0
ENST00000473004	549	370	0	0
ENST00000408045	5585	5406	0	0
ENST00000497770	390	211	0	0
ENST00000402796	2749	2570	0	0
ENST00000485353	698	519	0	0
ENST00000469323	547	368	0	0
ENST00000436947	611	432	0	0
ENST00000462185	544	365	0	0
ENST00000402360	2974	2795	0	0
ENST00000404790	3043	2864	0	0
ENST00000474159	1975	1796	1	30.0212
ENST00000403856	6939	6760	0	0
ENST00000620423	1931	1752	0	0
ENST00000526615	558	379	0	0
ENST00000532864	739	560	0	0
ENST00000533358	473	294	0	0
ENST00000529261	748	569	0	0
ENST00000532989	481	302	0	0
ENST00000527433	248	69.0226	0	0
ENST00000531185	611	432	0	0
ENST00000278353	2420	2241	4.43015	106.589
ENST00000395700	994	815	0	0
ENST00000527213	571	392	0	0
ENST00000532178	403	224	0	0
ENST00000533090	2001	1822	0	0
ENST00000533802	511	332	0	0
ENST00000534053	583	404	0	0
ENST00000525736	4292	4113	3.72116	48.7814
ENST00000592881	1019	840	0	0
ENST00000325333	1261	1082	3	149.496
ENST00000590190	335	156	0	0
ENST00000543039	1707	1528	0	0
ENST00000592461	377	198	0	0
ENST00000545125	1025	846	0	0
ENST00000529230	7121	6942	0	0
ENST00000354558	6428	6249	9.62031	83.0067
ENST00000533413	3084	2905	0	0
ENST00000525896	832	653	0	0
ENST00000527333	498	319	0	0
ENST00000526876	570	391	0	0
ENST00000526943	563	384	0	0
ENST00000528593	366	187	0	0
ENST00000532321	586	407	0	0
ENST00000526496	582	403	0.379576	50.7841
ENST00000525248	698	519	0	0
ENST00000312055	6532	6353	0.000114432	0.000971184
ENST00000623202	216	38.5618	0	0
ENST00000620398	897	718	0	0
ENST00000527308	624	445	0	0
ENST00000526279	583	404	0	0
ENST00000527951	638	459	0	0
ENST00000525131	1882	1703	0	0
ENST00000534790	2652	2473	0	0
ENST00000529098	2532	2353	0	0
ENST00000527028	2522	2343	0	0
ENST00000531114	2996	2817	0	0
ENST00000533688	573	394	0	0
ENST00000355547	2252	2073	0	0
ENST00000526836	573	394	0	0
ENST00000528730	584	405	0	0
ENST00000322712	2204	2025	0	0
ENST00000529573	566	387	0	0
ENST00000311575	2545	2366	0	0
ENST00000610285	1102	923	0	0
ENST00000616049	2142	1963	0	0
ENST00000616157	1989	1810	0	0
ENST00000306888	3757	3578	0	0
ENST00000263925	2953	2774	1	19.4369
ENST00000511398	622	443	0	0
ENST00000513421	1024	845	0	0
ENST00000510143	731	552	0	0
ENST00000512247	603	424	0	0
ENST00000507168	572	393	0	0
ENST00000504299	556	377	0	0
ENST00000504605	570	391	0	0
ENST00000320521	1878	1699	0	0
ENST00000469516	677	498	0	0
ENST00000427592	726	547	0	0
ENST00000615183	3083	2904	0	0
ENST00000618929	2945	2766	1	19.4932
ENST00000479733	2934	2755	0	0
ENST00000398978	3093	2914	0	0
ENST00000354547	3027	2848	0.00128107	0.0242531
ENST00000357811	2991	2812	7.99872	153.37
ENST00000520267	2276	2097	0	0
ENST00000517713	2007	1828	0	0
ENST00000522165	2061	1882	0	0
ENST00000520133	1833	1654	0	0
ENST00000484990	360	181	0	0
ENST00000398975	1057	878	0	0
ENST00000456019	749	570	0	0
ENST00000518052	290	111	0	0
ENST00000478219	2586	2407	0	0
ENST00000398969	2267	2088	0	0
ENST00000436261	1968	1789	0	0
ENST00000489411	1326	1147	1	47.0079
ENST00000463067	3535	3356	0	0
ENST00000616809	1755	1576	0	0
ENST00000368115	1165	986	0	0
ENST00000368114	765	586	0	0
ENST00000553025	1455	1276	0	0
ENST00000550404	2350	2171	0	0
ENST00000261739	4148	3969	0	0
ENST00000547639	904	725	0	0
ENST00000546476	896	717	0	0
ENST00000553251	3315	3136	2.45672	42.239
ENST00000547419	640	461	0	0
ENST00000549826	1033	854	0	0
ENST00000551491	561	382	0	0
ENST00000553246	762	583	0.543282	50.2448
ENST00000374142	5020	4841	3.28352	36.5712
ENST00000374141	1002	823	0	0
ENST00000534643	597	418	1.71648	221.41
ENST00000488397	1275	1096	0	0
ENST00000478902	562	383	0	0
ENST00000414052	1933	1754	2.83995	87.3002
ENST00000451456	3445	3266	2.16005	35.6601
ENST00000461170	797	618	0	0
ENST00000447945	892	713	0	0
ENST00000611172	1959	1780	0	0
ENST00000624445	308	129	0	0
ENST00000542348	554	375	0	0
ENST00000544798	1654	1475	0	0
ENST00000238156	2787	2608	0	0
ENST00000545135	4883	4704	0	0
ENST00000545891	1790	1611	0	0
ENST00000539761	751	572	0	0
ENST00000535556	555	376	1.66369	238.571
ENST00000539551	860	681	0	0
ENST00000545037	559	380	0	0
ENST00000621875	2598	2419	3.4	75.784
ENST00000621146	2471	2292	0	0
ENST00000612567	2392	2213	0	0
ENST00000520777	3321	3142	0	0
ENST00000355826	3290	3111	0	0
ENST00000518681	3116	2937	0	0
ENST00000505820	3305	3126	0	0
ENST00000479659	4247	4068	0	0
ENST00000489635	3034	2855	0	0
ENST00000511502	3326	3147	0	0
ENST00000477990	2821	2642	0	0
ENST00000514363	592	413	0	0
ENST00000487053	3252	3073	0	0
ENST00000502470	780	601	0	0
ENST00000378712	2890	2711	4.68626	93.2033
ENST00000507082	1578	1399	0	0
ENST00000463492	486	307	0	0
ENST00000510793	889	710	0	0
ENST00000504599	3311	3132	0	0
ENST00000507229	2582	2403	0	0
ENST00000503789	576	397	0.313742	42.6106
ENST00000378708	3012	2833	0	0
ENST00000506488	2997	2818	0	0
ENST00000512004	598	419	0	0
ENST00000508455	555	376	0	0
ENST00000514234	2562	2383	0	0
ENST00000467597	776	597	0	0
ENST00000508148	577	398	0	0
ENST00000486072	568	389	0	0
ENST00000505370	809	630	0	0
ENST00000473511	1332	1153	0	0
ENST00000464570	968	789	0	0
ENST00000483015	1058	879	0	0
ENST00000511910	584	405	0	0
ENST00000470373	546	367	0	0
ENST00000486081	1017	838	0	0
ENST00000463721	1836	1657	2	65.0792
ENST00000497128	914	735	0	0
ENST00000463937	1705	1526	0	0
ENST00000375664	5924	5745	1.81173	17.0035
ENST00000526722	585	406	0	0
ENST00000528491	507	328	0	0
ENST00000532233	543	364	0	0
ENST00000375646	2176	1997	0	0
ENST00000347934	2839	2660	3.68435	74.6816
ENST00000354911	3042	2863	5.12134	96.4487
ENST00000420266	784	605	0	0
ENST00000424454	1330	1151	0.00323073	0.151342
ENST00000530865	468	289	0.0827421	15.437
ENST00000442148	759	580	0	0
ENST00000448193	506	327	0	0
ENST00000414108	816	637	0	0
ENST00000439676	2762	2583	0	0
ENST00000345541	4526	4347	0	0
ENST00000472862	2229	2050	0	0
ENST00000476046	523	344	0	0
ENST00000495268	546	367	0	0
ENST00000480474	1749	1570	0	0
ENST00000628285	2740	2561	0	0
ENST00000428935	1320	1141	1.29661	61.2715
ENST00000590706	1372	1193	0	0
ENST00000301159	1150	971	0	0
ENST00000591076	314	135	0	0
ENST00000587108	1407	1228	0	0
ENST00000595455	1635	1456	0	0
ENST00000592871	561	382	0	0
ENST00000587751	291	112	0	0
ENST00000591163	532	353	0	0
ENST00000590890	591	412	0	0
ENST00000592996	741	562	0.152338	14.6152
ENST00000593069	552	373	0	0
ENST00000308964	1546	1367	0	0
ENST00000587213	626	447	0	0
ENST00000586790	2162	1983	0	0
ENST00000591578	1592	1413	0	0
ENST00000588740	1404	1225	1.84766	81.3244
ENST00000586864	751	572	0	0
ENST00000591241	1153	974	0	0
ENST00000628571	171	13.7365	1.96244	7702.94
ENST00000594797	719	540	0	0
ENST00000623154	1815	1636	0	0
ENST00000456958	219	41.1625	0	0
ENST00000601829	317	138	0	0
ENST00000601406	332	153	0	0
ENST00000598540	375	196	0	0
ENST00000600836	474	295	0	0
ENST00000623890	375	196	0	0
ENST00000624063	63	3.78007	0.992801	14161.1
ENST00000624297	2104	1925	0	0
ENST00000296877	2207	2028	1.07314	28.5314
ENST00000483190	935	756	0	0
ENST00000485457	457	278	0	0
ENST00000624625	180	16.6423	5	16199.1
ENST00000261861	3569	3390	0	0
ENST00000566799	3566	3387	0	0
ENST00000540068	3332	3153	7	119.704
ENST00000543950	3611	3432	0	0
ENST00000358184	2228	2049	0	0
ENST00000360218	2071	1892	0	0
ENST00000468617	647	468	0	0
ENST00000486757	435	256	0	0
ENST00000625193	381	202	0.5	133.461
ENST00000355481	15377	15198	0	0
ENST00000359596	15117	14938	0	0
ENST00000594111	548	369	0	0
ENST00000594335	6263	6084	0	0
ENST00000599547	2200	2021	0	0
ENST00000600337	421	242	0	0
ENST00000601514	863	684	0	0
ENST00000596431	515	336	0	0
ENST00000593322	843	664	0	0
ENST00000593677	432	253	0	0
ENST00000360985	15348	15169	0	0
ENST00000416135	923	744	0	0
ENST00000533482	4373	4194	0	0
ENST00000378823	8306	8127	2.09946	13.9287
ENST00000453394	2076	1897	0	0
ENST00000423956	2915	2736	0	0
ENST00000487596	738	559	0	0
ENST00000434288	1052	873	0	0
ENST00000496204	473	294	0	0
ENST00000455677	564	385	0.900542	126.118
ENST00000434600	2089	1910	0	0
ENST00000200639	1867	1688	7.71669	246.486
ENST00000486593	1069	890	4.10745	248.838
ENST00000371335	4030	3851	16.1759	226.479
ENST00000612198	4686	4507	3.0875e-06	3.69363e-05
ENST00000622719	4592	4413	6	73.308
ENST00000616323	2412	2233	0	0
ENST00000551997	557	378	0	0
ENST00000300145	1245	1066	0	0
ENST00000549257	519	340	0	0
ENST00000546709	564	385	0	0
ENST00000286195	2104	1925	0	0
ENST00000439802	1639	1460	0	0
ENST00000439140	5512	5333	0	0
ENST00000482942	202	27.8721	0	0
ENST00000450242	2571	2392	0	0
ENST00000535411	585	406	2	265.606
ENST00000543467	388	209	0	0
ENST00000359478	2845	2666	0	0
ENST00000433590	2308	2129	0	0
ENST00000396549	1195	1016	0	0
ENST00000543369	972	793	0	0
ENST00000544211	840	661	0	0
ENST00000535336	566	387	0	0
ENST00000538694	470	291	0	0
ENST00000537009	620	441	0	0
ENST00000534833	510	331	0	0
ENST00000544889	582	403	0	0
ENST00000538107	526	347	0	0
ENST00000537128	654	475	0	0
ENST00000540087	492	313	0	0
ENST00000300190	722	543	0	0
ENST00000533885	584	405	0	0
ENST00000534071	413	234	0	0
ENST00000531403	480	301	0	0
ENST00000528905	403	224	0	0
ENST00000528093	279	100	0	0
ENST00000341460	5512	5333	0	0
ENST00000234668	3000	2821	0	0
ENST00000623861	1285	1106	0	0
ENST00000374580	11461	11282	16	76.466
ENST00000374574	9683	9504	0	0
ENST00000479069	757	578	0	0
ENST00000457587	682	503	0	0
ENST00000425206	656	477	0.314488	35.5484
ENST00000435765	3054	2875	0	0
ENST00000460021	733	554	0	0
ENST00000292644	2637	2458	8.68551	190.523
ENST00000612678	897	718	0	0
ENST00000617552	965	786	0	0
ENST00000612041	894	715	0	0
ENST00000229135	1218	1039	0	0
ENST00000375911	2475	2296	1	23.4835
ENST00000629900	90	4.62459	0	0
ENST00000297375	3395	3216	0	0
ENST00000626088	1088	909	0	0
ENST00000400085	3377	3198	0	0
ENST00000400078	925	746	0	0
ENST00000343325	4554	4375	3.00612	37.0478
ENST00000446165	6412	6233	0	0
ENST00000597691	576	397	0	0
ENST00000598225	704	525	0	0
ENST00000600752	576	397	0.727217	98.7661
ENST00000498389	294	115	0	0
ENST00000492622	6286	6107	0	0
ENST00000378383	2037	1858	1	29.0194
ENST00000484074	6082	5903	0	0
ENST00000398316	5714	5535	1	9.7413
ENST00000497644	582	403	0	0
ENST00000541916	6328	6149	0	0
ENST00000454207	1496	1317	0	0
ENST00000617187	2061	1882	0	0
ENST00000611480	2049	1870	0	0
ENST00000615546	2016	1837	0	0
ENST00000617834	1547	1368	0	0
ENST00000615745	1358	1179	0.0726929	3.3244
ENST00000533467	930	751	0	0
ENST00000617281	1015	836	0	0
ENST00000615235	922	743	0	0
ENST00000613399	575	396	0	0
ENST00000614572	654	475	0	0
ENST00000614756	608	429	0	0
ENST00000390677	1637	1458	0	0
ENST00000558090	10341	10162	1	5.30585
ENST00000450735	1950	1771	0	0
ENST00000304231	1990	1811	0	0
ENST00000558552	948	769	0	0
ENST00000558817	555	376	0	0
ENST00000561345	659	480	0	0
ENST00000560374	670	491	0	0
ENST00000619367	231	52.2911	0	0
ENST00000500334	1261	1082	0	0
ENST00000619240	518	339	0	0
ENST00000216968	1348	1169	3	138.37
ENST00000618698	2885	2706	0	0
ENST00000614918	4882	4703	0	0
ENST00000618449	2459	2280	0	0
ENST00000617958	2776	2597	0	0
ENST00000615198	2112	1933	0	0
ENST00000611163	1919	1740	0	0
ENST00000616959	2009	1830	0	0
ENST00000617462	2068	1889	0	0
ENST00000620182	2422	2243	0	0
ENST00000617522	2220	2041	0	0
ENST00000614977	1559	1380	0	0
ENST00000570205	569	390	0.844325	116.729
ENST00000568994	554	375	0	0
ENST00000569257	527	348	0	0
ENST00000567678	557	378	0	0
ENST00000566716	502	323	0	0
ENST00000563519	536	357	0	0
ENST00000611031	3074	2895	0.569659	10.6097
ENST00000267853	2361	2182	0	0
ENST00000380565	2181	2002	0	0
ENST00000569089	567	388	0	0
ENST00000461709	738	559	0	0
ENST00000428221	3139	2960	0	0
ENST00000381525	3218	3039	0	0
ENST00000444832	3296	3117	0	0
ENST00000455198	2227	2048	4	105.309
ENST00000471343	970	791	0	0
ENST00000437573	1253	1074	0	0
ENST00000421117	907	728	0	0
ENST00000468775	1061	882	0	0
ENST00000498701	610	431	0	0
ENST00000307236	3317	3138	0	0
ENST00000542100	3450	3271	0	0
ENST00000546212	3191	3012	0	0
ENST00000431180	7555	7376	0	0
